時間,lon,lat,無意義,往東北,往東南,往西南,往西北,停止
11-14_23-30-00,121.589,25.041,0.0,12,13,11,8,165
11-14_23-30-00,121.545,25.055,0.0,18,21,15,12,256
11-14_23-30-00,121.575,25.025,0.0,0,2,1,2,7
11-14_23-30-00,121.463,25.065,0.0,0,4,1,1,5
11-14_23-30-00,121.587,25.085,0.0,1,6,7,4,47
11-14_23-30-00,121.573,25.045,0.0,24,21,24,23,320
11-14_23-30-00,121.475,25.035,0.0,14,11,15,7,79
11-14_23-30-00,121.495,25.015,0.0,0,1,3,1,5
11-14_23-30-00,121.487,25.005,0.0,5,7,9,4,80
11-14_23-30-00,121.467,25.025,0.0,18,18,35,34,236
11-14_23-30-00,121.491,25.055,0.0,4,10,15,8,114
11-14_23-30-00,121.521,25.025,0.0,11,18,19,14,212
11-14_23-30-00,121.597,25.075,0.0,4,0,1,9,59
11-14_23-30-00,121.515,25.085,0.0,1,6,10,3,43
11-14_23-30-00,121.537,25.045,0.0,4,13,16,13,113
11-14_23-30-00,121.561,25.075,0.0,0,1,1,0,2
11-14_23-30-00,121.617,25.055,0.0,29,7,15,5,53
11-14_23-30-00,121.523,25.095,0.0,18,15,27,17,202
11-14_23-30-00,121.557,25.025,0.0,7,14,16,6,168
11-14_23-30-00,121.471,25.075,0.0,7,4,5,4,41
11-14_23-30-00,121.539,25.025,0.0,18,23,23,18,231
11-14_23-30-00,121.547,25.035,0.0,10,14,23,17,291
11-14_23-30-00,121.485,25.025,0.0,6,6,1,9,48
11-14_23-30-00,121.493,25.035,0.0,12,8,22,9,218
11-14_23-30-00,121.469,25.005,0.0,5,10,20,9,185
11-14_23-30-00,121.555,25.045,0.0,23,15,21,24,229
11-14_23-30-00,121.591,25.045,0.0,6,3,7,4,22
11-14_23-30-00,121.549,25.015,0.0,2,5,1,6,50
11-14_23-30-00,121.465,25.045,0.0,5,7,11,9,76
11-14_23-30-00,121.511,25.035,0.0,5,9,12,23,83
11-14_23-30-00,121.535,25.065,0.0,17,10,17,18,344
11-14_23-30-00,121.577,25.095,0.0,0,1,0,0,0
11-14_23-30-00,121.473,25.055,0.0,2,4,0,2,85
11-14_23-30-00,121.581,25.055,0.0,8,5,9,8,153
11-14_23-30-00,121.625,25.065,0.0,2,3,7,8,32
11-14_23-30-00,121.529,25.035,0.0,21,17,26,17,316
11-14_23-30-00,121.589,25.065,0.0,2,10,5,1,23
11-14_23-30-00,121.565,25.035,0.0,15,4,20,29,262
11-14_23-30-00,121.607,25.065,0.0,4,0,1,1,4
11-14_23-30-00,121.505,25.095,0.0,0,1,1,2,4
11-14_23-30-00,121.631,25.005,0.0,0,1,1,2,1
11-14_23-30-00,121.479,25.085,0.0,11,28,23,12,293
11-14_23-30-00,121.505,25.005,0.0,18,14,23,9,224
11-14_23-30-00,121.627,25.045,0.0,2,0,0,2,10
11-14_23-30-00,121.579,25.075,0.0,11,12,11,12,230
11-14_23-30-00,121.541,25.005,0.0,11,12,6,14,154
11-14_23-30-00,121.477,25.015,0.0,12,12,21,13,142
11-14_23-30-00,121.519,25.045,0.0,16,18,13,7,220
11-14_23-30-00,121.599,25.055,0.0,2,5,7,6,108
11-14_23-30-00,121.523,25.005,0.0,18,17,36,15,159
11-14_23-30-00,121.499,25.065,0.0,8,15,19,20,269
11-14_23-30-00,121.481,25.065,0.0,8,5,11,8,52
11-14_23-30-00,121.525,25.075,0.0,6,3,2,6,3
11-14_23-30-00,121.517,25.065,0.0,6,11,6,4,93
11-14_23-30-00,121.553,25.065,0.0,0,1,2,1,13
11-14_23-30-00,121.643,25.065,0.0,9,2,9,3,183
11-14_23-30-00,121.551,25.085,0.0,2,1,1,2,34
11-14_23-30-00,121.513,25.015,0.0,12,15,38,14,243
11-14_23-30-00,121.559,25.005,0.0,5,6,7,2,47
11-14_23-30-00,121.633,25.075,0.0,11,4,7,13,65
11-14_23-30-00,121.563,25.055,0.0,14,10,20,13,157
11-14_23-30-00,121.509,25.055,0.0,6,2,7,7,129
11-14_23-30-00,121.497,25.085,0.0,14,12,11,15,157
11-14_23-30-00,121.483,25.045,0.0,1,0,0,0,1
11-14_23-30-00,121.503,25.025,0.0,7,7,8,8,147
11-14_23-30-00,121.461,25.085,0.0,17,23,26,26,474
11-14_23-30-00,121.585,25.015,0.0,0,0,0,0,2
11-14_23-30-00,121.651,25.075,0.0,5,3,1,0,18
11-14_23-30-00,121.635,25.055,0.0,5,7,11,1,34
11-14_23-30-00,121.527,25.055,0.0,36,31,33,39,596
11-14_23-30-00,121.653,25.055,0.0,1,3,2,3,11
11-14_23-30-00,121.469,25.095,0.0,0,0,6,9,42
11-14_23-30-00,121.501,25.045,0.0,3,6,12,11,53
11-14_23-30-00,121.489,25.075,0.0,14,10,12,5,99
11-14_23-30-00,121.569,25.085,0.0,13,11,10,8,208
11-14_23-30-00,121.605,25.085,0.0,2,6,1,1,17
11-14_23-30-00,121.531,25.015,0.0,21,19,24,14,276
11-14_23-30-00,121.623,25.085,0.0,2,1,0,1,7
11-14_23-30-00,121.589,25.067,0.0,5,15,10,10,151
11-14_23-30-00,121.507,25.077,0.0,0,2,1,3,1
11-14_23-30-00,121.509,25.057,0.0,6,8,8,6,72
11-14_23-30-00,121.561,25.077,0.0,1,5,7,6,37
11-14_23-30-00,121.537,25.047,0.0,7,10,11,12,52
11-14_23-30-00,121.653,25.057,0.0,3,12,10,8,54
11-14_23-30-00,121.523,25.007,0.0,12,8,11,10,121
11-14_23-30-00,121.623,25.087,0.0,0,0,0,1,2
11-14_23-30-00,121.543,25.077,0.0,2,1,5,0,5
11-14_23-30-00,121.479,25.087,0.0,15,22,26,29,270
11-14_23-30-00,121.469,25.007,0.0,9,20,23,26,368
11-14_23-30-00,121.491,25.057,0.0,15,19,23,21,189
11-14_23-30-00,121.541,25.007,0.0,3,5,2,2,57
11-14_23-30-00,121.495,25.017,0.0,3,2,8,2,52
11-14_23-30-00,121.463,25.067,0.0,3,3,4,3,28
11-14_23-30-00,121.519,25.047,0.0,32,15,20,10,164
11-14_23-30-00,121.549,25.017,0.0,6,10,14,8,101
11-14_23-30-00,121.651,25.077,0.0,3,1,0,4,40
11-14_23-30-00,121.599,25.057,0.0,4,8,16,4,89
11-14_23-30-00,121.515,25.087,0.0,3,7,12,6,30
11-14_23-30-00,121.481,25.067,0.0,7,10,19,17,236
11-14_23-30-00,121.513,25.017,0.0,12,11,19,14,248
11-14_23-30-00,121.541,25.097,0.0,3,1,1,4,11
11-14_23-30-00,121.627,25.047,0.0,0,1,1,0,7
11-14_23-30-00,121.465,25.047,0.0,3,10,8,5,82
11-14_23-30-00,121.573,25.047,0.0,13,15,14,13,214
11-14_23-30-00,121.545,25.057,0.0,14,19,25,28,328
11-14_23-30-00,121.489,25.077,0.0,4,4,16,17,121
11-14_23-30-00,121.565,25.037,0.0,10,8,12,17,79
11-14_23-30-00,121.625,25.067,0.0,12,8,14,5,71
11-14_23-30-00,121.569,25.087,0.0,5,4,5,9,130
11-14_23-30-00,121.631,25.007,0.0,0,2,1,0,7
11-14_23-30-00,121.643,25.067,0.0,9,4,12,8,79
11-14_23-30-00,121.563,25.057,0.0,17,27,29,18,251
11-14_23-30-00,121.487,25.007,0.0,2,5,5,7,46
11-14_23-30-00,121.615,25.077,0.0,2,2,6,6,12
11-14_23-30-00,121.493,25.037,0.0,4,4,6,8,143
11-14_23-30-00,121.517,25.067,0.0,5,10,11,14,215
11-14_23-30-00,121.571,25.067,0.0,1,0,0,1,2
11-14_23-30-00,121.467,25.027,0.0,17,14,10,12,297
11-14_23-30-00,121.591,25.047,0.0,9,10,10,4,130
11-14_23-30-00,121.587,25.087,0.0,6,6,8,16,199
11-14_23-30-00,121.521,25.027,0.0,14,22,27,29,295
11-14_23-30-00,121.539,25.027,0.0,10,13,12,11,153
11-14_23-30-00,121.547,25.037,0.0,4,9,14,13,350
11-14_23-30-00,121.461,25.087,0.0,14,16,10,16,201
11-14_23-30-00,121.595,25.007,0.0,0,0,2,0,4
11-14_23-30-00,121.617,25.057,0.0,2,3,0,3,28
11-14_23-30-00,121.535,25.067,0.0,16,8,9,19,230
11-14_23-30-00,121.511,25.037,0.0,3,6,7,9,93
11-14_23-30-00,121.505,25.007,0.0,14,13,32,20,210
11-14_23-30-00,121.529,25.037,0.0,6,8,18,9,130
11-14_23-30-00,121.499,25.067,0.0,10,23,25,13,228
11-14_23-30-00,121.583,25.037,0.0,10,11,8,2,108
11-14_23-30-00,121.581,25.057,0.0,14,3,15,9,77
11-14_23-30-00,121.553,25.067,0.0,0,0,1,1,1
11-14_23-30-00,121.501,25.047,0.0,1,1,1,3,7
11-14_23-30-00,121.527,25.057,0.0,17,19,29,30,491
11-14_23-30-00,121.557,25.027,0.0,14,26,25,10,178
11-14_23-30-00,121.579,25.077,0.0,16,16,26,18,225
11-14_23-30-00,121.555,25.047,0.0,11,19,15,21,322
11-14_23-30-00,121.531,25.017,0.0,6,23,26,20,293
11-14_23-30-00,121.635,25.057,0.0,4,1,4,1,18
11-14_23-30-00,121.497,25.087,0.0,3,1,2,2,21
11-14_23-30-00,121.525,25.077,0.0,0,2,2,1,17
11-14_23-30-00,121.475,25.037,0.0,4,4,5,1,42
11-14_23-30-00,121.559,25.007,0.0,2,9,4,7,123
11-14_23-30-00,121.633,25.077,0.0,1,1,2,6,33
11-14_23-30-00,121.503,25.027,0.0,2,5,6,9,131
11-14_23-30-00,121.477,25.017,0.0,11,9,27,7,241
11-14_23-30-00,121.473,25.057,0.0,2,5,5,3,61
11-14_23-30-00,121.523,25.097,0.0,11,9,11,14,170
11-14_23-30-00,121.537,25.065,0.0,9,16,9,15,154
11-14_23-30-00,121.481,25.085,0.0,15,23,18,24,309
11-14_23-30-00,121.565,25.055,0.0,28,19,22,19,377
11-14_23-30-00,121.647,25.045,0.0,2,1,0,2,6
11-14_23-30-00,121.589,25.085,0.0,7,8,12,7,52
11-14_23-30-00,121.541,25.025,0.0,13,16,22,13,184
11-14_23-30-00,121.651,25.005,0.0,0,0,1,2,2
11-14_23-30-00,121.575,25.045,0.0,15,19,10,16,191
11-14_23-30-00,121.547,25.055,0.0,17,17,13,13,164
11-14_23-30-00,121.593,25.045,0.0,2,3,3,0,86
11-14_23-30-00,121.517,25.085,0.0,8,8,17,9,130
11-14_23-30-00,121.543,25.005,0.0,6,6,2,2,92
11-14_23-30-00,121.461,25.015,0.0,7,7,10,5,176
11-14_23-30-00,121.591,25.065,0.0,7,12,9,7,60
11-14_23-30-00,121.539,25.045,0.0,19,12,14,27,214
11-14_23-30-00,121.513,25.035,0.0,6,7,14,9,184
11-14_23-30-00,121.535,25.085,0.0,1,2,2,3,36
11-14_23-30-00,121.519,25.065,0.0,17,11,13,24,235
11-14_23-30-00,121.619,25.055,0.0,10,6,9,2,89
11-14_23-30-00,121.617,25.075,0.0,6,4,9,8,134
11-14_23-30-00,121.597,25.005,0.0,3,2,2,1,22
11-14_23-30-00,121.507,25.095,0.0,1,0,2,0,8
11-14_23-30-00,121.573,25.065,0.0,3,2,1,3,20
11-14_23-30-00,121.515,25.015,0.0,20,28,23,35,252
11-14_23-30-00,121.651,25.095,0.0,1,0,0,0,0
11-14_23-30-00,121.487,25.025,0.0,4,1,1,1,17
11-14_23-30-00,121.571,25.085,0.0,3,2,8,4,73
11-14_23-30-00,121.511,25.055,0.0,8,4,19,19,191
11-14_23-30-00,121.483,25.065,0.0,7,16,12,15,138
11-14_23-30-00,121.525,25.005,0.0,15,25,29,23,236
11-14_23-30-00,121.601,25.055,0.0,8,9,10,12,142
11-14_23-30-00,121.493,25.055,0.0,9,7,12,20,239
11-14_23-30-00,121.645,25.065,0.0,4,1,2,0,41
11-14_23-30-00,121.489,25.005,0.0,7,7,10,6,88
11-14_23-30-00,121.627,25.065,0.0,2,3,9,5,33
11-14_23-30-00,121.567,25.035,0.0,5,8,30,9,218
11-14_23-30-00,121.509,25.075,0.0,1,2,5,4,16
11-14_23-30-00,121.549,25.035,0.0,13,20,11,15,181
11-14_23-30-00,121.543,25.095,0.0,3,2,1,4,64
11-14_23-30-00,121.523,25.025,0.0,19,55,57,28,223
11-14_23-30-00,121.551,25.015,0.0,0,3,1,2,4
11-14_23-30-00,121.465,25.065,0.0,4,2,2,0,13
11-14_23-30-00,121.467,25.045,0.0,2,2,3,0,41
11-14_23-30-00,121.471,25.005,0.0,13,22,18,16,310
11-14_23-30-00,121.495,25.035,0.0,10,9,17,8,301
11-14_23-30-00,121.463,25.085,0.0,8,8,15,10,217
11-14_23-30-00,121.491,25.075,0.0,15,9,18,27,124
11-14_23-30-00,121.521,25.045,0.0,9,10,11,11,46
11-14_23-30-00,121.469,25.025,0.0,31,26,55,21,307
11-14_23-30-00,121.497,25.015,0.0,1,1,4,1,19
11-14_23-30-00,121.529,25.055,0.0,10,18,22,14,210
11-14_23-30-00,121.635,25.075,0.0,8,6,10,3,64
11-14_23-30-00,121.525,25.095,0.0,20,20,9,16,183
11-14_23-30-00,121.533,25.015,0.0,9,25,22,23,260
11-14_23-30-00,121.479,25.015,0.0,9,12,23,20,273
11-14_23-30-00,121.499,25.085,0.0,6,1,4,4,34
11-14_23-30-00,121.473,25.075,0.0,5,2,1,8,45
11-14_23-30-00,121.477,25.035,0.0,6,7,11,16,117
11-14_23-30-00,121.475,25.055,0.0,2,4,2,5,22
11-14_23-30-00,121.609,25.065,0.0,0,5,4,0,10
11-14_23-30-00,121.505,25.025,0.0,4,10,10,3,120
11-14_23-30-00,121.583,25.055,0.0,10,11,12,7,92
11-14_23-30-00,121.561,25.005,0.0,2,3,1,3,46
11-14_23-30-00,121.503,25.045,0.0,11,8,29,29,304
11-14_23-30-00,121.553,25.085,0.0,3,7,6,8,98
11-14_23-30-00,121.507,25.005,0.0,12,11,8,13,170
11-14_23-30-00,121.471,25.095,0.0,15,9,4,12,239
11-14_23-30-00,121.527,25.075,0.0,4,1,0,4,2
11-14_23-30-00,121.637,25.055,0.0,3,0,2,1,3
11-14_23-30-00,121.559,25.025,0.0,8,7,12,11,36
11-14_23-30-00,121.531,25.035,0.0,8,10,14,10,181
11-14_23-30-00,121.501,25.065,0.0,18,26,20,27,274
11-14_23-30-00,121.581,25.075,0.0,10,23,13,14,189
11-14_23-30-00,121.557,25.045,0.0,19,43,8,8,179
11-14_23-30-00,121.587,25.015,0.0,0,0,0,0,1
11-14_23-30-00,121.561,25.081,0.0,4,7,8,3,128
11-14_23-30-00,121.617,25.061,0.0,4,11,1,4,47
11-14_23-30-00,121.555,25.051,0.0,11,16,20,8,102
11-14_23-30-00,121.559,25.011,0.0,0,2,2,3,6
11-14_23-30-00,121.569,25.001,0.0,6,9,9,2,107
11-14_23-30-00,121.473,25.061,0.0,3,2,3,12,29
11-14_23-30-00,121.515,25.001,0.0,4,11,13,8,90
11-14_23-30-00,121.637,25.041,0.0,0,0,1,0,2
11-14_23-30-00,121.535,25.071,0.0,2,0,0,7,8
11-14_23-30-00,121.505,25.011,0.0,17,15,13,9,165
11-14_23-30-00,121.591,25.051,0.0,6,4,3,5,36
11-14_23-30-00,121.625,25.071,0.0,1,4,6,4,17
11-14_23-30-00,121.507,25.081,0.0,3,4,4,2,5
11-14_23-30-00,121.479,25.001,0.0,2,8,17,13,88
11-14_23-30-00,121.501,25.051,0.0,2,3,1,1,0
11-14_23-30-00,121.515,25.091,0.0,4,5,7,14,62
11-14_23-30-00,121.527,25.061,0.0,15,20,16,22,280
11-14_23-30-00,121.563,25.061,0.0,28,9,12,17,325
11-14_23-30-00,121.525,25.081,0.0,12,17,3,4,50
11-14_23-30-00,121.499,25.071,0.0,7,8,11,6,87
11-14_23-30-00,121.609,25.051,0.0,2,2,1,1,13
11-14_23-30-00,121.517,25.071,0.0,16,8,12,19,250
11-14_23-30-00,121.653,25.061,0.0,5,4,14,11,31
11-14_23-30-00,121.575,25.031,0.0,0,2,6,3,67
11-14_23-30-00,121.497,25.001,0.0,13,13,24,36,295
11-14_23-30-00,121.465,25.051,0.0,4,6,14,7,85
11-14_23-30-00,121.611,25.031,0.0,0,1,1,0,28
11-14_23-30-00,121.503,25.031,0.0,7,5,12,11,151
11-14_23-30-00,121.579,25.081,0.0,5,9,14,8,192
11-14_23-30-00,121.493,25.041,0.0,0,0,1,0,1
11-14_23-30-00,121.461,25.001,0.0,7,11,12,13,168
11-14_23-30-00,121.537,25.051,0.0,14,22,15,11,194
11-14_23-30-00,121.545,25.061,0.0,19,20,7,9,141
11-14_23-30-00,121.623,25.001,0.0,6,5,6,2,67
11-14_23-30-00,121.605,25.001,0.0,4,4,4,0,36
11-14_23-30-00,121.495,25.021,0.0,14,12,10,7,305
11-14_23-30-00,121.461,25.091,0.0,12,13,15,8,92
11-14_23-30-00,121.607,25.071,0.0,8,11,16,13,132
11-14_23-30-00,121.479,25.091,0.0,5,6,5,10,57
11-14_23-30-00,121.551,25.001,0.0,22,17,23,26,187
11-14_23-30-00,121.583,25.041,0.0,11,4,9,13,189
11-14_23-30-00,121.581,25.061,0.0,3,4,7,10,52
11-14_23-30-00,121.619,25.041,0.0,2,12,8,6,102
11-14_23-30-00,121.539,25.031,0.0,7,9,14,16,204
11-14_23-30-00,121.489,25.081,0.0,14,10,21,16,360
11-14_23-30-00,121.567,25.021,0.0,1,0,2,0,1
11-14_23-30-00,121.587,25.091,0.0,1,1,1,2,5
11-14_23-30-00,121.531,25.021,0.0,9,19,27,21,176
11-14_23-30-00,121.491,25.061,0.0,14,12,14,18,205
11-14_23-30-00,121.573,25.051,0.0,15,13,12,14,120
11-14_23-30-00,121.547,25.041,0.0,14,25,37,33,284
11-14_23-30-00,121.477,25.021,0.0,13,12,14,10,164
11-14_23-30-00,121.597,25.081,0.0,10,13,24,16,404
11-14_23-30-00,121.585,25.021,0.0,0,0,0,0,1
11-14_23-30-00,121.463,25.071,0.0,0,1,2,2,5
11-14_23-30-00,121.593,25.031,0.0,0,1,0,0,0
11-14_23-30-00,121.557,25.031,0.0,27,27,30,24,239
11-14_23-30-00,121.587,25.001,0.0,0,0,0,0,4
11-14_23-30-00,121.635,25.061,0.0,2,8,5,5,44
11-14_23-30-00,121.643,25.071,0.0,8,5,3,7,119
11-14_23-30-00,121.529,25.041,0.0,9,13,22,10,273
11-14_23-30-00,121.469,25.011,0.0,8,14,15,10,95
11-14_23-30-00,121.571,25.071,0.0,0,4,1,3,3
11-14_23-30-00,121.471,25.081,0.0,9,11,8,8,171
11-14_23-30-00,121.543,25.081,0.0,2,3,8,5,81
11-14_23-30-00,121.509,25.061,0.0,9,7,14,7,94
11-14_23-30-00,121.589,25.071,0.0,3,7,4,7,99
11-14_23-30-00,121.481,25.071,0.0,4,6,11,14,204
11-14_23-30-00,121.565,25.041,0.0,50,39,36,35,408
11-14_23-30-00,121.467,25.031,0.0,8,16,29,16,195
11-14_23-30-00,121.521,25.031,0.0,15,17,14,12,286
11-14_23-30-00,121.549,25.021,0.0,4,5,18,3,65
11-14_23-30-00,121.483,25.051,0.0,5,5,6,10,21
11-14_23-30-00,121.523,25.011,0.0,9,16,11,16,168
11-14_23-30-00,121.519,25.051,0.0,14,14,21,16,228
11-14_23-30-00,121.541,25.011,0.0,10,9,22,2,74
11-14_23-30-00,121.581,25.071,0.0,2,10,9,2,95
11-14_23-30-00,121.505,25.021,0.0,6,0,4,2,30
11-14_23-30-00,121.627,25.061,0.0,1,2,1,1,24
11-14_23-30-00,121.575,25.041,0.0,13,28,33,35,218
11-14_23-30-00,121.495,25.031,0.0,6,6,12,12,153
11-14_23-30-00,121.523,25.021,0.0,8,10,11,19,209
11-14_23-30-00,121.583,25.051,0.0,8,9,10,2,147
11-14_23-30-00,121.497,25.011,0.0,0,4,3,2,1
11-14_23-30-00,121.477,25.031,0.0,13,18,15,6,196
11-14_23-30-00,121.571,25.081,0.0,5,4,12,9,71
11-14_23-30-00,121.561,25.001,0.0,7,1,4,1,127
11-14_23-30-00,121.555,25.061,0.0,5,7,4,5,43
11-14_23-30-00,121.491,25.071,0.0,9,7,15,13,106
11-14_23-30-00,121.517,25.081,0.0,5,8,5,6,24
11-14_23-30-00,121.525,25.091,0.0,13,12,13,6,258
11-14_23-30-00,121.479,25.011,0.0,15,12,22,13,208
11-14_23-30-00,121.635,25.071,0.0,20,13,11,12,148
11-14_23-30-00,121.531,25.031,0.0,12,10,12,10,165
11-14_23-30-00,121.507,25.001,0.0,14,16,16,19,267
11-14_23-30-00,121.553,25.081,0.0,7,7,13,3,116
11-14_23-30-00,121.533,25.011,0.0,1,3,9,3,23
11-14_23-30-00,121.609,25.061,0.0,4,3,7,9,17
11-14_23-30-00,121.573,25.061,0.0,6,5,0,4,8
11-14_23-30-00,121.629,25.041,0.0,2,0,4,0,3
11-14_23-30-00,121.527,25.071,0.0,2,2,4,3,58
11-14_23-30-00,121.641,25.011,0.0,0,2,1,1,38
11-14_23-30-00,121.613,25.021,0.0,0,0,1,0,0
11-14_23-30-00,121.501,25.061,0.0,9,24,25,12,310
11-14_23-30-00,121.489,25.091,0.0,3,1,8,10,85
11-14_23-30-00,121.611,25.041,0.0,0,0,2,1,0
11-14_23-30-00,121.657,25.031,0.0,0,0,0,1,0
11-14_23-30-00,121.475,25.051,0.0,3,8,7,3,54
11-14_23-30-00,121.471,25.091,0.0,14,12,10,18,239
11-14_23-30-00,121.473,25.071,0.0,5,1,5,9,84
11-14_23-30-00,121.529,25.051,0.0,16,23,20,12,308
11-14_23-30-00,121.471,25.001,0.0,9,15,29,15,288
11-14_23-30-00,121.549,25.031,0.0,9,20,32,21,195
11-14_23-30-00,121.503,25.041,0.0,16,18,23,21,485
11-14_23-30-00,121.499,25.081,0.0,8,6,6,11,120
11-14_23-30-00,121.615,25.001,0.0,3,3,5,3,76
11-14_23-30-00,121.521,25.041,0.0,9,10,11,11,161
11-14_23-30-00,121.557,25.041,0.0,15,21,15,9,208
11-14_23-30-00,121.559,25.021,0.0,9,10,8,11,216
11-14_23-30-00,121.493,25.051,0.0,7,20,10,4,62
11-14_23-30-00,121.525,25.001,0.0,19,23,28,17,318
11-14_23-30-00,121.653,25.071,0.0,4,3,10,3,76
11-14_23-30-00,121.599,25.071,0.0,5,7,6,8,81
11-14_23-30-00,121.601,25.051,0.0,3,6,5,2,23
11-14_23-30-00,121.547,25.051,0.0,6,10,8,6,113
11-14_23-30-00,121.463,25.081,0.0,17,11,16,17,189
11-14_23-30-00,121.467,25.041,0.0,1,2,1,0,8
11-14_23-30-00,121.519,25.061,0.0,0,9,9,9,67
11-14_23-30-00,121.561,25.037,0.0,8,7,14,6,154
11-14_23-30-00,121.585,25.067,0.0,7,6,5,8,55
11-14_23-30-00,121.611,25.077,0.0,4,2,2,11,60
11-14_23-30-00,121.475,25.087,0.0,7,17,19,17,141
11-14_23-30-00,121.535,25.027,0.0,5,4,6,5,130
11-14_23-30-00,121.529,25.087,0.0,4,2,2,2,77
11-14_23-30-00,121.557,25.077,0.0,4,4,3,3,29
11-14_23-30-00,121.639,25.067,0.0,4,10,9,6,56
11-14_23-30-00,121.503,25.077,0.0,5,1,4,2,42
11-14_23-30-00,121.537,25.007,0.0,8,12,7,9,107
11-14_23-30-00,121.477,25.067,0.0,6,11,22,14,203
11-14_23-30-00,121.531,25.067,0.0,14,10,7,12,232
11-14_23-30-00,121.613,25.057,0.0,3,4,6,4,35
11-14_23-30-00,121.481,25.027,0.0,11,15,13,7,168
11-14_23-30-00,121.559,25.057,0.0,7,8,12,9,151
11-14_23-30-00,121.645,25.007,0.0,0,0,2,1,3
11-14_23-30-00,121.469,25.021,0.0,14,18,19,18,205
11-14_23-30-00,121.465,25.061,0.0,8,4,5,6,61
11-14_23-30-00,121.509,25.017,0.0,10,8,16,18,185
11-14_23-30-00,121.505,25.057,0.0,1,1,0,1,1
11-14_23-30-00,121.587,25.047,0.0,10,12,13,3,178
11-14_23-30-00,121.533,25.047,0.0,13,24,28,14,209
11-14_23-30-00,121.507,25.037,0.0,6,26,31,14,174
11-14_23-30-00,121.483,25.007,0.0,3,3,5,3,97
11-14_23-30-00,121.583,25.087,0.0,1,1,2,2,9
11-14_23-30-00,121.615,25.037,0.0,2,4,3,7,40
11-14_23-30-00,121.521,25.077,0.0,8,4,6,5,27
11-14_23-30-00,121.525,25.037,0.0,13,7,16,20,230
11-14_23-30-00,121.469,25.057,0.0,3,7,4,5,80
11-14_23-30-00,121.495,25.067,0.0,11,22,18,16,262
11-14_23-30-00,121.473,25.017,0.0,12,13,14,17,228
11-14_23-30-00,121.649,25.057,0.0,0,2,3,0,7
11-14_23-30-00,121.523,25.057,0.0,11,9,24,16,277
11-14_23-30-00,121.501,25.007,0.0,11,15,27,19,246
11-14_23-30-00,121.603,25.067,0.0,5,5,4,0,37
11-14_23-30-00,121.579,25.037,0.0,10,19,18,10,331
11-14_23-30-00,121.549,25.067,0.0,3,0,1,0,11
11-14_23-30-00,121.541,25.021,0.0,5,12,13,8,65
11-14_23-30-00,121.515,25.011,0.0,19,24,32,21,282
11-14_23-30-00,121.593,25.041,0.0,5,6,8,5,190
11-14_23-30-00,121.539,25.041,0.0,9,19,21,8,118
11-14_23-30-00,121.483,25.061,0.0,17,9,24,15,273
11-14_23-30-00,121.485,25.041,0.0,0,0,0,0,2
11-14_23-30-00,121.537,25.061,0.0,12,16,26,20,214
11-14_23-30-00,121.643,25.081,0.0,1,1,2,0,14
11-14_23-30-00,121.617,25.071,0.0,10,14,16,9,282
11-14_23-30-00,121.589,25.081,0.0,8,10,7,13,122
11-14_23-30-00,121.487,25.021,0.0,3,5,2,2,16
11-14_23-30-00,121.567,25.031,0.0,8,3,5,3,60
11-14_23-30-00,121.509,25.071,0.0,3,0,3,8,27
11-14_23-30-00,121.511,25.051,0.0,15,9,49,22,132
11-14_23-30-00,121.543,25.001,0.0,12,16,11,15,81
11-14_23-30-00,121.513,25.031,0.0,3,5,11,3,48
11-14_23-30-00,121.561,25.091,0.0,3,5,4,7,128
11-14_23-30-00,121.489,25.001,0.0,6,3,3,5,44
11-14_23-30-00,121.507,25.091,0.0,8,11,11,8,128
11-14_23-30-00,121.461,25.011,0.0,13,8,18,10,292
11-14_23-30-00,121.591,25.061,0.0,8,10,5,6,78
11-14_23-30-00,121.619,25.051,0.0,12,14,11,4,139
11-14_23-30-00,121.645,25.061,0.0,3,7,1,1,20
11-14_23-30-00,121.565,25.051,0.0,20,23,26,19,238
11-14_23-30-00,121.569,25.047,0.0,12,14,12,19,148
11-14_23-30-00,121.575,25.077,0.0,7,12,11,11,239
11-14_23-30-00,121.551,25.047,0.0,15,8,17,14,237
11-14_23-30-00,121.571,25.027,0.0,7,9,3,4,49
11-14_23-30-00,121.463,25.027,0.0,9,8,16,16,95
11-14_23-30-00,121.519,25.097,0.0,3,2,8,10,51
11-14_23-30-00,121.553,25.027,0.0,21,20,24,29,258
11-14_23-30-00,121.493,25.087,0.0,4,3,6,17,52
11-14_23-30-00,121.471,25.037,0.0,3,1,1,5,33
11-14_23-30-00,121.487,25.057,0.0,16,25,43,16,231
11-14_23-30-00,121.631,25.057,0.0,5,3,0,1,31
11-14_23-30-00,121.519,25.007,0.0,6,27,27,9,284
11-14_23-30-00,121.595,25.057,0.0,13,9,13,12,136
11-14_23-30-00,121.481,25.081,0.0,12,9,19,19,182
11-14_23-30-00,121.535,25.081,0.0,0,0,3,0,10
11-14_23-30-00,121.545,25.017,0.0,8,7,15,8,195
11-14_23-30-00,121.465,25.007,0.0,6,10,10,7,140
11-14_23-30-00,121.515,25.047,0.0,26,22,36,29,377
11-14_23-30-00,121.647,25.077,0.0,1,1,1,3,9
11-14_23-30-00,121.601,25.087,0.0,8,4,11,5,196
11-14_23-30-00,121.461,25.047,0.0,6,5,3,5,66
11-14_23-30-00,121.577,25.057,0.0,11,5,7,16,150
